Tweet,Label
<user> how do humans rape a two year old  😢,0
this emoji 👴🏾 looks like my black gramps,0
"beer + wings = true happiness  😄  $1 chicken wings (minimum 6), choice of  sauce: bbq, buffalo hot sauce, ... <url>",0
<user> in spirit and in truth please  😂,0
<user> <user>  you want to give her a couple of lessons  😂  😂  😂  😂  sorry habibi good morning  😂,0
needed this after writing about our planet being dead on p1  😫  😫,0
the picture might be blur but we can see what happen here clearly  😎,0
oh gosh wth ahh  😭,0
<user> heartbreaking  💔,0
<user> congrats <user>  🎉  <url>,0
<user> the most accurate shit ever  😭  <url>,0
She’s trans and ♿ – it can’t get any better!,0
<user>  😂   😂   😂  i'll give her,0
sux being sick  😩,0
yes sir  😂   😂,0
Happy 21st Birthday to my Slut🤘🏾🎂 you already know what we on😈 @user,0
"<user> about  <hashtag> ngk <user> special chat show..!  😍 

<url> <url>",0
<user>  😂  i hope you're next,0
"<user> <user> the 45,000 americans who died last year from treatable illness couldn't attend.  💀 ",0
I think we really have a new pink monster 🙈 pink sweatshirt - pink cap. Tiffany's effect or she's the royal pink bl… https://t.co/4xmaXWWmcD,0
happy lang  😂,0
RT @mashable: This kitchen invention takes away the worst thing about peeling fruit 🙌 https://t.co/y2bq2ZIzZd,0
@VarunsPrincess_ Happy 🎉❤🎂 Happy birthday my Sozyar Bebo lots of love n Blessings😍❤ https://t.co/XP848KNy7N,0
<user> damn  😭,0
<user> haha thank you  😁,0
"@claudiaaceved0 same 😂 when i went to the Purple Rain celebration last August here in LA, everyone laughed at this part lol.",0
"<user> she's killing it. damn.  💫 

kathryn. bernardo. did. that.  🔥  <url>",0
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Thank you! ❤️,0
<user> 1.5m alreadyy!???? wow i'm amazed  💗  keep voting guys. 500k votes are just a blink of eye for him  💗  <url>,0
@user Tbh if you’re doing international adoption you’re pretty much buying a child 🤷🏿‍♀️. People do spend a lot adopting children bc our system allows people to baby broker for profit. In America if you’re going through an agency you are in part buying a child,0
<user> <user> ur header pic explain this tweet very well..  😂   😂  <url>,0
@joseph_karem @mvf7186 @Salvado96043056 @Elvirochka71 @onlymelc @ani8826 @PiticNiki @winteat @pistach01 🍃🌞Good morn… https://t.co/eSCLWz6xxS,0
<user> congratulations on being on the winning team  😍   <hashtag> thegalaxyaway <url>,0
france should just get accept them so they dont have to get in their 🚣🏾 and they can use our welfare system,0
not praying five times a day = 🤡,0
popped a perc 30 now my nose itch yo homie died last year quit crying over old shit  😂,0
got a mini heart attack cause of a frog  😭,0
<user> didn't know you were that aggressive  😱,0
<user> omg i thought i had it bad waiting until june  💔,0
<user> thank the lord!!  😂  😂  i know!!!!!! i must be the only girl to not find him attractive  👀,0
"<user>  🔥  fuck her brains out, boys!  <hashtag> dp  <url>",0
it hurts but nvrmnd  💔,0
🤺🏇🏻🏋🏻‍♂️ are always doping,0
ungrateful people  😭,0
"<user> thanks, julian! congrats din!!  🌻 ",0
you're always great 😍  😍  😍  😍,0
Ohhhhh noooooooo I cannot believe I forgot about Gossip Girl😩 How could I ever I feel like I formed a bomb with the… https://t.co/ZjZT1SBDzv,0
Got last month's #lootcrate Logan/Wolverine set up with the rest of my awesome geekyness. 😀 Wish I had a proper she… https://t.co/OHCOybKsjH,0
<user> most welcome  😊,0
@USER @USER “Gun control saves lives”.  🙄,0
@TheQMcConathy which one would you pick tanner or a billion dollars? Uuuu such a hard question ha? 😜😜,0
"he said confidently it's an easy game. yet he's the one who's wrong  😂 
 <url>",0
good thing the clothes were all too big instead of too small so I can at least feel a bit good about myself 😂😂,0
"April 1st, a day of lies. April 2nd, hmm... I'm looking forward to today, and it's not just because of #Wrestlemania. 😎😎",0
📷 Sumptuous King Saturday This period of silence is in observance and honor of those who have left the... https://t.co/KZlQjuZbj4,0
Going shopping with my mom today. It's going to be another beautiful spring day. I have the weekend off. I'm excited 😊,0
<user> kak tamaa 😭  😭  🙌  🙌  didnt expect that youre gonna answer the question tho  😭,0
looked cute as hell today in shorts and white shirt despite it being like 80+ degrees outside  🔥,0
"<user> celebrating with the best family  💙  

pa-testi dinner ni madame chim hahahaha <url>",0
"<user> why londoners hate trump in 60 seconds.

 <hashtag> brill  💥 

h/t <user> <url>",0
RT @xoxotaaaaaylor: Every time I come to shirokiya with @marcsuniga I get fucked up 🙃,0
@BigBaby_Sp they must be speaking them blessings into existence over my life lol but I receive that in advance 😂🙏🏽,0
"so sad, this isya' without you my dear, back to hijrah and come back another year  😢  <url>",0
"✝Awakening The Human Brain To 💯✝No Fear Here✝ ""Do Not Despise The Days of Small Beginnings"" https://t.co/Zajlp3tyaL",0
@user He is all grown up😭😭😭,0
@user Crazy man😂,0
"I just said this and my brother said ""I think you know what's won harriet."" And started singing occidentali's karma 😂😭",0
"<user> aha! i thought it was your own noble pile, and was very impressed.  😉 ",0
@USER @USER I think u are right... She is in deed wearing the same Jersey🙌,0
"<user> after u got lost in the system, now u come dey come search hit from wanna camp... gbeenaabu15 no go get nothing  😂   😂   😂 ",0
<user> <user> that is so sick.  😠,0
"it's like... ""got my eyes on you"" in a sense. in sensing maybe they are... or aren't.

i think i should deact this poisonous ass account  😑 ",0
@USER my mom left me a whole big squash. Any recipes you recommend I can do with a squash ??😅,0
"@user 1) fuck you 2) i gotchu fam, lemme get my pimp hand ready😂",0
"<user> finally the queen has unveil her swags  💖 
doguwa on the beat  🔥  🔥  🔥  🔥  🔥  🔥 ",0
<user> a perfect gift indeed  💜,0
"<user> don't listen to haters, your account is amazing and you can tweet your thoughts or whatever. don't let them get to you.  💕 ",0
no more people🏧,0
stop calling it the china virus😞,0
Is it tho❓🤣🤣🤣,0
"<user> please read my whole thread, im begging you. i wanna see and meet them  😭  😭  😭  😭 
<url>",0
RT @vibesgawd: I hate when someone pass away and then everybody act like they were so close to them 🙄 bitch SHUT UP and let these people gr…,0
@USER Yes you are but I was asking what is it about the movie ?🤷‍♂️👀,0
HONESTY HOUR: like this post and I'll dm you a name and you gotta quote the tweet and be honest about how you feel about them 👀😛,0
@USER @USER You are funny 😂 URL,0
"i wish you and your loved ones a very blessed and  peaceful eid day... *eid mubarak*  😘 
regards
muhammad abdullah",0
You know when you wanna tag your friend in a meme but they've already been tagged by someone else 💔💔💔💔,0
i have a very tired heart  💔,0
did you beat your own ass today?  💥,0
Happy birthday to me! 💕 Can't wait to try out these amazing products! Reviews will be posted once I start my YouTub… https://t.co/GjRiH0Ujul,0
"<user> thank you <user>  🙏 
happy  <hashtag> eidmubarak 1440 h",0
but how the fuck he made the coffee  😭,0
<user> rbd always puts me in a sad mood  😓  <url>,0
<user> bebi is really charming!  💖,0
🌙,0
Anyone want to team up ffs? 30x30 or less 🌟 I also trade free follows 🌙 I have 200 🦄 I don't go first Liars blocked & reported tweet me 19,0
"<user> tl cleanse  ✨ 

jenchulichaeng still loves u !! <url>",0
"Hey @JacobWhitesides My 18 Bday is 20.6 ,I trully love you You are amazing singer could you Please follow me before my BDAY? ❤ x1.065",0
should have dropped a bigger 💣 on the judges,0
"If you're a MARSOC Marine, your father was a good communist sympathizer and your motto came from Maoist communists✊… https://t.co/Zk2eRJO6NP",0
"bro, i hate typos. i be on here fucking some shit up! ok...  😂 ",0
"""When I was in college, me and my friend would go to Jenny Craig to get free meals and we were drunk every time we showed up."" - my mom 😂",0
@Labour_Celts @kezdugdale @Alex_RowleyMSP @OfficeGSBrown @jackiebmsp @IainGrayMSP #BetterTogether󾓪 Dad+MumsArmy 😂😂 https://t.co/wEgkylXXsN,0
<user> <user> that bad?  😬,0
<user> imagine living there ....the silence would be wonderful  💋,0
fuck bro idk how my cousin lets my uncle just control her life in every single way. i wanna go home  😭,0
all immigrants are like poisonous 🐀 he claims,0
happy birthday haechan  ☺,0
You can't improve what you don't measure – and that includes emojis! 🏆 How to measure your #emoji-based marketing:… https://t.co/LoTGUWzGFD,0
@user Let’s Geaux Tigers! Prove yourselves you are worthy! Show the Nation ! 🐯,0
<user>  🔥  💥  🔥 heated exchanges 🔥  💥  🔥 <user>  💙  <user> <url>,0
<user> same but here's some love  💜  <url>,0
i know it's wrong pero why am i hating ppl around me right now?  😢,0
i would LOVE nothing more than to 🔪🍳,0
@user I had faith that you were going to win that last battle but Sparking instant transmission Goku is the god of legends and I’m telling you he is outstanding 👍👍👍👍,0
#follow @Tasya_mungil 🆙 Tb158/Bb47/Bra35 Open BO #JAKSEL Include / Exclude Must DP INFO R&R by WA 083820502781 https://t.co/0EmZ2dyvkP,0
my army fam are so prettyy i'm going to cry  😭,0
2017 Nba Draft Spotlight: Markelle Fultz (pls RT↺❤️) ️️ https://t.co/DuCEOBrS3g #PlayerNewsVideo #NBA #Videos,0
today is gonna be a 💩 day,0
sweet dreams  💋  <url>,0
Happy Birthday to the man behind our stunning wines! Cheers to you @brdevlin 🍷 https://t.co/dtiBDHpJkR,0
Trade free follows 240x240 or less I don't go first liars get blocked & reported team up 30x30 tweet me 🍡,0
"It's what I do, it's who I am 😊",0
Only 1 day until #PTXVol4 !!!!! I'm shaking with excitement 💓✨💌 @PTXofficial https://t.co/XAU3hsXOL7,0
"<user> i loved this as a kid, i still do  👌 ",0
"Ooo...did you see that🐶, and she’s your neighbour? Poor you, 😥",0
<user> <user> poor ant man  😭,0
<user> hell nah sister! never again  💪,0
this thread is so painful 😭,0
"Went to see where the azure window was today, such a sad sight to see 😢😢 still so many people visiting though!… https://t.co/XzAWHSDCR7",0
<user> <user> <user> <user> <user> <user> awesome! thank you  😄,0
@user Thanks Colleen 😇Means a lot to me.....She is doing good about 4 hours away from Louisville Kentucky 👍,0
<user> on some real shit stop asking me for money. them days are over  💯,0
<user> i am incredibly sorry to hear such sad news  💔,0
